  0.80481040500000001        9.6508646700000006E-002   22199.894452454224        575.07994770581581        38288.158702512577     
  0.80406900599999998        9.2602826700000002E-002   22181.551323435448        553.24346200406251        38300.095570047233     
  0.80285725699999999        8.8927109599999998E-002   22148.695319068062        532.06501494301301        38331.671566239900     
  0.80121040200000004        8.5589333399999995E-002   22102.311842233612        512.17905411734023        38381.845508929851     
  0.79917653099999997        8.2688743800000006E-002   22043.784719214342        494.19794000228194        38448.972446771259     
  0.79681533699999996        8.0313250200000005E-002   21974.857365124390        478.69246973185813        38530.868001403578     
  0.79419655099999997        7.8536811999999998E-002   21897.584472798084        466.17186062032783        38624.891769510199     
  0.79139805900000004        7.7417021000000003E-002   21814.274554998981        457.06405219953444        38728.045902981197     
  0.78850374300000003        7.6992961499999998E-002   21727.424774685252        451.69735085156032        38837.083216318068     
  0.78560107700000004        7.7283449399999996E-002   21639.649123853294        450.28452098095198        38948.619823336005     
  0.78277854300000005        7.8285761400000001E-002   21553.601993626460        452.91044275908376        39059.246680545235     
  0.78012291800000000        7.9974973399999996E-002   21471.898675923683        459.52436968149931        39165.636087850384     
  0.77771652599999996        8.2304017500000007E-002   21397.035517241613        469.93766075787005        39264.638978301409     
  0.77563454700000001        8.5204551599999998E-002   21331.312217569564        483.82760574365500        39353.370515302129     
  0.77394247800000004        8.8588692400000002E-002   21276.758687537786        500.74754670943162        39429.282873267817     
  0.77269386399999995        9.2351616499999997E-002   21235.069406210390        520.14309749516303        39490.224463004663     
  0.77192839999999996        9.6374970899999995E-002   21207.547626525273        541.37374661013644        39534.486235195705     
  0.77167049899999995       0.10053096500000000        21195.061628853982        563.73864008650469        39560.836027058263     
  0.77192839999999996       0.10468695900000000        21198.014757115943        586.50497070962376        39568.542172369918     
  0.77269386399999995       0.10871031300000000        21216.330495021466        608.93714557750479        39557.387401655404     
  0.77394247800000004       0.11247323700000000        21249.453385544930        630.32488174076764        39527.673518013209     
  0.77563454700000001       0.11585737800000000        21296.365806196540        650.00853207018235        39480.216995000002     
  0.77771652599999996       0.11875791199999999        21355.620106650880        667.40035027231477        39416.334964340880     
  0.78012291800000000       0.12108695600000000        21425.385040506138        682.00090429285399        39337.820591746036     
  0.78277854300000005       0.12277616800000000        21503.504828315028        693.41034688213529        39246.906645931253     
  0.78560107700000004       0.12377848000000000        21587.568835783677        701.33481692192959        39146.216004767048     
  0.78850374300000003       0.12406896800000000        21674.989023481037        705.58860067440969        39038.698748388953     
  0.79139805900000004       0.12364490900000000        21763.082604462954        706.09290051954474        38927.555455843270     
  0.79419655099999997       0.12252511800000000        21849.156982694294        702.87214515329276        38816.147484234221     
  0.79681533699999996       0.12074868000000000        21930.593578342694        696.04868140412941        38707.896611948236     
  0.79917653099999997       0.11837318600000001        22004.928163527573        685.83646032945035        38606.176339731319     
  0.80121040200000004       0.11547259600000000        22069.924734051961        672.53415882274192        38514.199248731733     
  0.80285725699999999       0.11213482000000000        22123.640999887077        656.51784777294586        38434.904684381007     
  0.80406900599999998       0.10845910300000000        22164.483376722852        638.23314014511084        38370.852402345292     
  0.80481040500000001       0.10455328300000000        22191.250762782780        618.18662044682856        38324.126797376564     
  0.80505994700000005       0.10053096500000000        22203.165902759483        596.93618341147192        38296.257291428548     
