# azimuth (deg) eta (deg)
0.000000000000000000e+00 2.099612412510043491e+00
3.600360036003600467e-02 2.090853530028685903e+00
7.200720072007200934e-02 2.082094211957464580e+00
1.080108010801080209e-01 2.073334450903777437e+00
1.440144014401440187e-01 2.064574263968653511e+00
1.800180018001800164e-01 2.055813647251511167e+00
2.160216021602160419e-01 2.047052600452233584e+00
2.520252025202520119e-01 2.038291119682553720e+00
2.880288028802880373e-01 2.029529220859087157e+00
3.240324032403240628e-01 2.020766891973306389e+00
3.600360036003600328e-01 2.012004142982662724e+00
3.960396039603960583e-01 2.003240973781943435e+00
4.320432043204320838e-01 1.994477387366798915e+00
4.680468046804679982e-01 1.985713385692760902e+00
5.040504050405040237e-01 1.976948963724019181e+00
5.400540054005401602e-01 1.968184136474242285e+00
5.760576057605760747e-01 1.959418893780743520e+00
6.120612061206119892e-01 1.950653243647783475e+00
6.480648064806481257e-01 1.941887181033877141e+00
6.840684068406841511e-01 1.933120721887394922e+00
7.200720072007200656e-01 1.924353853342534837e+00
7.560756075607560911e-01 1.915586586023087401e+00
7.920792079207921166e-01 1.906818913249836989e+00
8.280828082808281421e-01 1.898050852575654091e+00
8.640864086408641676e-01 1.889282390395067512e+00
9.000900090009000820e-01 1.880513530174728887e+00
9.360936093609359965e-01 1.871744279398203537e+00
9.720972097209722440e-01 1.862974641458507330e+00
1.008100810081008047e+00 1.854204616912975112e+00
1.044104410441044184e+00 1.845434201413508779e+00
1.080108010801080320e+00 1.836663403925710369e+00
1.116111611161116235e+00 1.827892220001281487e+00
1.152115211521152149e+00 1.819120657366120275e+00
1.188118811881188064e+00 1.810348711588645187e+00
1.224122412241223978e+00 1.801576391640081765e+00
1.260126012601260337e+00 1.792803692455078313e+00
1.296129612961296251e+00 1.784030623007659244e+00
1.332133213321332166e+00 1.775257185253559911e+00
1.368136813681368302e+00 1.766483367097970936e+00
1.404140414041404217e+00 1.757709191568362694e+00
1.440144014401440131e+00 1.748934646132306092e+00
1.476147614761476268e+00 1.740159733633268146e+00
1.512151215121512182e+00 1.731384455567203773e+00
1.548154815481548319e+00 1.722608820917933103e+00
1.584158415841584233e+00 1.713832831283010449e+00
1.620162016201620148e+00 1.705056482319223132e+00
1.656165616561656284e+00 1.696279775281134494e+00
1.692169216921692199e+00 1.687502712778504277e+00
1.728172817281728335e+00 1.678725303183035811e+00
1.764176417641764250e+00 1.669947541990198348e+00
1.800180018001800164e+00 1.661169437652303627e+00
1.836183618361836301e+00 1.652390978318960757e+00
1.872187218721871993e+00 1.643612180027086422e+00
1.908190819081908129e+00 1.634833044915514622e+00
1.944194419441944488e+00 1.626053560459729708e+00
1.980198019801980180e+00 1.617273742907430201e+00
2.016201620162016095e+00 1.608493587164257610e+00
2.052205220522052453e+00 1.599713095181953371e+00
2.088208820882088368e+00 1.590932275965125653e+00
2.124212421242124282e+00 1.582151117361154657e+00
2.160216021602160641e+00 1.573369635428915947e+00
2.196219621962196111e+00 1.564587825067257132e+00
2.232223222322232470e+00 1.555805688220210259e+00
2.268226822682268384e+00 1.547023226874501889e+00
2.304230423042304299e+00 1.538240442954698750e+00
2.340234023402340657e+00 1.529457338463252380e+00
2.376237623762376128e+00 1.520673922333832140e+00
2.412241224122412486e+00 1.511890182512873659e+00
2.448244824482447957e+00 1.503106134921317727e+00
2.484248424842484315e+00 1.494321767578040250e+00
2.520252025202520674e+00 1.485537096331566831e+00
2.556255625562556144e+00 1.476752116343688970e+00
2.592259225922592503e+00 1.467966822365931456e+00
2.628262826282628417e+00 1.459181230286004771e+00
2.664266426642664332e+00 1.450395328304050935e+00
2.700270027002700246e+00 1.441609132332664744e+00
2.736273627362736605e+00 1.432822630173274270e+00
2.772277227722772519e+00 1.424035830852268036e+00
2.808280828082808434e+00 1.415248743401327225e+00
2.844284428442844348e+00 1.406461355613915831e+00
2.880288028802880262e+00 1.397673676520366115e+00
2.916291629162916621e+00 1.388885708072546521e+00
2.952295229522952535e+00 1.380097445518657429e+00
2.988298829882988450e+00 1.371308904235968296e+00
3.024302430243024364e+00 1.362520072366684376e+00
3.060306030603060279e+00 1.353730959387789534e+00
3.096309630963096637e+00 1.344941566390748910e+00
3.132313231323132108e+00 1.336151896226713154e+00
3.168316831683168466e+00 1.327361949909312333e+00
3.204320432043204825e+00 1.318571723273088470e+00
3.240324032403240295e+00 1.309781224882893946e+00
3.276327632763276654e+00 1.300990456133872319e+00
3.312331233123312568e+00 1.292199412973386474e+00
3.348334833483348483e+00 1.283408103911837461e+00
3.384338433843384397e+00 1.274616530901093503e+00
3.420342034203420312e+00 1.265824695892997065e+00
3.456345634563456670e+00 1.257032593735762482e+00
3.492349234923492585e+00 1.248240226377339335e+00
3.528352835283528499e+00 1.239447609978151288e+00
3.564356435643564414e+00 1.230654732278839703e+00
3.600360036003600328e+00 1.221861595227379471e+00
3.636363636363636687e+00 1.213068215743227540e+00
3.672367236723672601e+00 1.204274572964769474e+00
3.708370837083708960e+00 1.195480690906058241e+00
3.744374437443743986e+00 1.186686558104400380e+00
3.780378037803780344e+00 1.177892174907951839e+00
3.816381638163816259e+00 1.169097552019966457e+00
3.852385238523852617e+00 1.160302683464766949e+00
3.888388838883888976e+00 1.151507577422103967e+00
3.924392439243924890e+00 1.142712230478657220e+00
3.960396039603960361e+00 1.133916650836237272e+00
3.996399639963996275e+00 1.125120833323618452e+00
4.032403240324032190e+00 1.116324787013040609e+00
4.068406840684068548e+00 1.107528506730758977e+00
4.104410441044104907e+00 1.098732001551608661e+00
4.140414041404140377e+00 1.089935266299223882e+00
4.176417641764176736e+00 1.081138302921579974e+00
4.212421242124212206e+00 1.072341113366601206e+00
4.248424842484248565e+00 1.063543707796185567e+00
4.284428442844284923e+00 1.054746078884497562e+00
4.320432043204321282e+00 1.045948237897240229e+00
4.356435643564356752e+00 1.037150177428326270e+00
4.392439243924392223e+00 1.028351901686647363e+00
4.428442844284428581e+00 1.019553410320332754e+00
4.464446444644464940e+00 1.010754714755690120e+00
4.500450045004501298e+00 1.001955808643925305e+00
4.536453645364536769e+00 9.931566939330136456e-01
4.572457245724572239e+00 9.843573797142780579e-01
4.608460846084608598e+00 9.755578536501687825e-01
4.644464446444644956e+00 9.667581319766541670e-01
4.680468046804681315e+00 9.579582094983108975e-01
4.716471647164716785e+00 9.491580881630632405e-01
4.752475247524752255e+00 9.403577699188355732e-01
4.788478847884788614e+00 9.315572580870683517e-01
4.824482448244824973e+00 9.227565590402957429e-01
4.860486048604861331e+00 9.139556617774622360e-01
4.896489648964895913e+00 9.051545839838260887e-01
4.932493249324932272e+00 8.963533190622298141e-01
4.968496849684968630e+00 8.875518603327962053e-01
5.004500450045004989e+00 8.787502269783155073e-01
5.040504050405041347e+00 8.699484123396222790e-01
5.076507650765076818e+00 8.611464183645646253e-01
5.112511251125112288e+00 8.523442470010922367e-01
5.148514851485148647e+00 8.435419001970531072e-01
5.184518451845185005e+00 8.347393799003463011e-01
5.220522052205221364e+00 8.259366808930554971e-01
5.256525652565256834e+00 8.171338210794898416e-01
5.292529252925292305e+00 8.083307920102132949e-01
5.328532853285328663e+00 7.995275900702837335e-01
5.364536453645365022e+00 7.907242332296060550e-01
5.400540054005400492e+00 7.819207057465719091e-01
5.436543654365436851e+00 7.731170272997820447e-01
5.472547254725473209e+00 7.643131838076741014e-01
5.508550855085508680e+00 7.555091843899415238e-01
5.544554455445545038e+00 7.467050238176506927e-01
5.580558055805580508e+00 7.379007183909408463e-01
5.616561656165616867e+00 7.290962557028496382e-01
5.652565256525653226e+00 7.202916520583509952e-01
5.688568856885688696e+00 7.114868950456225694e-01
5.724572457245725055e+00 7.026819866087977706e-01
5.760576057605760525e+00 6.938769449581295712e-01
5.796579657965796883e+00 6.850717538978772225e-01
5.832583258325833242e+00 6.762664263740435500e-01
5.868586858685868712e+00 6.674609604801529095e-01
5.904590459045905071e+00 6.586553548681336467e-01
5.940594059405940541e+00 6.498496167353265962e-01
5.976597659765976900e+00 6.410437480294525203e-01
6.012601260126013258e+00 6.322377435057259243e-01
6.048604860486048729e+00 6.234316123019312261e-01
6.084608460846085087e+00 6.146253563657129160e-01
6.120612061206120558e+00 6.058189704487232374e-01
6.156615661566156916e+00 5.970124636922325978e-01
6.192619261926193275e+00 5.882058329764984217e-01
6.228622862286229633e+00 5.793990832026028048e-01
6.264626462646264216e+00 5.705922205995985763e-01
6.300630063006300574e+00 5.617852377820341525e-01
6.336633663366336933e+00 5.529781344853892389e-01
6.372637263726373291e+00 5.441709242559005233e-01
6.408640864086409650e+00 5.353636068518967672e-01
6.444644464446444232e+00 5.265561770142164200e-01
6.480648064806480591e+00 5.177486438947910274e-01
6.516651665166516949e+00 5.089410045377148473e-01
6.552655265526553308e+00 5.001332562950869809e-01
6.588658865886589666e+00 4.913254106085840900e-01
6.624662466246625137e+00 4.825174645769294557e-01
6.660666066606660607e+00 4.737094250328198197e-01
6.696669666966696965e+00 4.649012843061311462e-01
6.732673267326733324e+00 4.560930491267137232e-01
6.768676867686768794e+00 4.472847262725075379e-01
6.804680468046805153e+00 4.384763104725448724e-01
6.840684068406840623e+00 4.296678036707042847e-01
6.876687668766876982e+00 4.208592150316650682e-01
6.912691269126913340e+00 4.120505417999473230e-01
6.948694869486948811e+00 4.032417881237831403e-01
6.984698469846985169e+00 3.944329440017274591e-01
7.020702070207020640e+00 3.856240284022013354e-01
7.056705670567056998e+00 3.768150335075031165e-01
7.092709270927093357e+00 3.680059612614605680e-01
7.128712871287128827e+00 3.591968208367934401e-01
7.164716471647164298e+00 3.503876069507530500e-01
7.200720072007200656e+00 3.415783215471163703e-01
7.236723672367237015e+00 3.327689665697365351e-01
7.272727272727273373e+00 3.239595439623396134e-01
7.308730873087308844e+00 3.151500584010534789e-01
7.344734473447345202e+00 3.063405136200527679e-01
7.380738073807381561e+00 2.975309025768516635e-01
7.416741674167417919e+00 2.887212389554176806e-01
7.452745274527453390e+00 2.799115146538602161e-01
7.488748874887487972e+00 2.711017372162515260e-01
7.524752475247524330e+00 2.622919086444326364e-01
7.560756075607560689e+00 2.534820252041778965e-01
7.596759675967597047e+00 2.446720916683804425e-01
7.632763276327632518e+00 2.358621099807152732e-01
7.668766876687668876e+00 2.270520850109679356e-01
7.704770477047705235e+00 2.182420158153023926e-01
7.740774077407741594e+00 2.094319013724552925e-01
7.776777677767777952e+00 2.006217495364374381e-01
7.812781278127813422e+00 1.918115593052723833e-01
7.848784878487849781e+00 1.830013326225334580e-01
7.884788478847884363e+00 1.741910744741599626e-01
7.920792079207920722e+00 1.653807807382039197e-01
7.956795679567957080e+00 1.565704491263707199e-01
7.992799279927992551e+00 1.477600991912602080e-01
8.028802880288029797e+00 1.389497153037284882e-01
8.064806480648064380e+00 1.301393066620923633e-01
8.100810081008100738e+00 1.213288752097724799e-01
8.136813681368137097e+00 1.125184228901895678e-01
8.172817281728173455e+00 1.037079516467897394e-01
8.208820882088209814e+00 9.489745616026068475e-02
8.244824482448246172e+00 8.608694887054053890e-02
8.280828082808280755e+00 7.727642526811166757e-02
8.316831683168317113e+00 6.846589378788139890e-02
8.352835283528353472e+00 5.965535313704330850e-02
8.388838883888389830e+00 5.084479799078909373e-02
8.424842484248424412e+00 4.203423755827489366e-02
